date,open,high,low,close,volume
2015-10-15,253.5,257.5,253.44,255.19,0
2015-10-16,255.19,267.83,254.91,263.45,0
2015-10-17,263.47,275.19,258.32,272.9,0
2015-10-18,272.9,274.66,263.3,265.01,0
2015-10-19,265.29,268.28,262.35,265.1,0
2015-10-20,265.02,273.97,264.39,270.97,0
2015-10-21,270.99,272.28,264.1,267.8,0
2015-10-22,267.99,279.97,267.3,275.83,0
2015-10-23,275.83,280.9,275.15,279.21,0
2015-10-24,279.04,284.47,279,284.19,0
2015-10-25,284.19,295.99,281.2,284.79,0
2015-10-26,284.7,287.92,282.25,287.22,0
2015-10-27,287.22,298.86,286.71,295.29,0
2015-10-28,295.29,307.99,295.29,304.5,0
2015-10-29,304.5,321.53,301.5,314.88,0
2015-10-30,314.23,336,313.82,328.19,0
2015-10-31,328.2,335.87,307.2,316,0
2015-11-01,316,333.49,313.6,330.23,0
2015-11-02,330.23,373.12,326.8,365.33,0
2015-11-03,365.08,423.88,361.11,405,0
2015-11-04,404.98,504,366.66,409.24,0
2015-11-05,409.23,449.95,370,387.14,0
2015-11-06,387.93,396.78,351.2,375.56,0
2015-11-07,375.56,392.23,371.32,384.99,0
2015-11-08,384.28,390.33,365.56,374.1,0
2015-11-09,374.52,388.99,360,381.1,0
2015-11-10,381.1,383.4,327.02,340.18,0
2015-11-11,340.18,343.79,300.28,314.45,0
2015-11-12,314.45,346.44,314.14,336.84,0
2015-11-13,336.86,343.75,326.22,338.53,0
2015-11-14,338.54,340.72,328.5,333.37,0
2015-11-15,333.39,336.6,315,320.52,0
2015-11-16,320.8,335,315.2,332.1,0
2015-11-17,332.16,342.5,331.05,336.29,0
2015-11-18,336.29,338.99,327.91,335.94,0
2015-11-19,335.83,336.57,324.02,326.5,0
2015-11-20,326.49,326.77,309.46,322.2,0
2015-11-21,322.29,329.35,318.95,327.84,0
2015-11-22,327.84,327.85,320.36,324.66,0
2015-11-23,324.66,327.5,320.9,323.63,0
2015-11-24,323.65,323.77,315.55,320.1,0
2015-11-25,320.49,332.43,316.02,329.85,0
2015-11-26,329.85,369.9,329.35,354,0
2015-11-27,354,367,348.18,358.9,0
2015-11-28,359,362.44,351,358.6,0
2015-11-29,358.54,376,355.17,373.89,0
2015-11-30,373.84,384.99,368.11,376.88,0
2015-12-01,376.89,379.99,353.1,362.59,0
2015-12-02,362.59,363.22,346.13,359.12,0
2015-12-03,359.12,371.5,352.25,360.53,0
2015-12-04,360.62,364.4,354.31,363.17,0
2015-12-05,363.04,395,362.08,389.79,0
2015-12-06,390.01,407.57,386.01,390.6,0
2015-12-07,390.88,404.24,384.53,396.7,0
2015-12-08,397,422.39,388.37,422,0
2015-12-09,422,426.59,405,418.73,0
2015-12-10,418.86,421.82,411.09,414.94,0
2015-12-11,414.88,458.99,414.8,457,0
2015-12-12,456.32,475.04,402.5,435.61,0
