date,open,high,low,close,volume
2009-04-07,1.47666,1.47774,1.45801,1.47299,61005
2009-04-08,1.47299,1.47473,1.46335,1.47152,55436
2009-04-09,1.47152,1.47803,1.45855,1.46773,57043
2009-04-10,1.46773,1.46823,1.46144,1.46554,5140
2009-04-13,1.46554,1.48702,1.46023,1.48514,23273
2009-04-14,1.48514,1.49446,1.48237,1.48941,49851
2009-04-15,1.48941,1.50373,1.48212,1.49968,55219
2009-04-16,1.49968,1.5069,1.48386,1.49252,50179
2009-04-17,1.49252,1.4942,1.47552,1.47815,44864
2009-04-20,1.47815,1.4815,1.45005,1.45368,50394
2009-04-21,1.45368,1.4708,1.44679,1.46713,54411
2009-04-22,1.46713,1.4686,1.43962,1.44898,66309
2009-04-23,1.44898,1.47425,1.44423,1.47201,57210
2009-04-24,1.47201,1.47729,1.4575,1.46561,62286
2009-04-27,1.46561,1.46949,1.4515,1.46417,55306
2009-04-28,1.46417,1.46919,1.45157,1.46322,58703
2009-04-29,1.46322,1.4814,1.46087,1.47692,58851
2009-04-30,1.47692,1.49491,1.4703,1.47895,72178
2009-05-01,1.47895,1.49345,1.47531,1.49106,43024
2009-05-04,1.49106,1.5022,1.48338,1.50149,44403
2009-05-05,1.50149,1.51627,1.4982,1.50871,62740
2009-05-06,1.50871,1.515,1.49912,1.51339,67075
2009-05-07,1.51339,1.51967,1.4943,1.50168,69132
2009-05-08,1.50168,1.52366,1.4967,1.52349,56632
2009-05-11,1.52349,1.5246,1.50688,1.51158,56073
2009-05-12,1.51158,1.5353,1.5073,1.52677,68002
2009-05-13,1.52677,1.53335,1.50863,1.5156,73551
2009-05-14,1.5156,1.52475,1.50586,1.52352,63208
2009-05-15,1.52352,1.52885,1.51335,1.51654,60628
2009-05-18,1.51654,1.53482,1.51163,1.53463,56733
2009-05-19,1.53463,1.55242,1.5295,1.54769,69693
2009-05-20,1.54769,1.57936,1.54494,1.57505,69421
2009-05-21,1.57505,1.58903,1.55134,1.58352,76991
2009-05-22,1.58352,1.5946,1.57548,1.59068,60893
2009-05-25,1.59068,1.59392,1.58355,1.59071,17835
2009-05-26,1.59071,1.5969,1.57773,1.59232,62012
2009-05-27,1.59232,1.60858,1.59231,1.5951,77790
2009-05-28,1.5951,1.60165,1.58521,1.59396,76428
2009-05-29,1.59396,1.61995,1.5917,1.61632,70522
2009-06-01,1.61632,1.64966,1.61614,1.64372,70994
2009-06-02,1.64372,1.65963,1.6324,1.65761,72448
2009-06-03,1.65761,1.66629,1.62408,1.6314,81977
2009-06-04,1.6314,1.64349,1.60823,1.6172,82357
2009-06-05,1.6172,1.62431,1.59397,1.59751,67954
2009-06-08,1.59751,1.6105,1.58022,1.60486,55193
2009-06-09,1.60486,1.6362,1.59854,1.63023,63193
2009-06-10,1.63023,1.64738,1.62399,1.63563,75646
2009-06-11,1.63563,1.66224,1.63389,1.65891,66356
2009-06-12,1.65891,1.65985,1.63286,1.64274,61914
2009-06-15,1.64274,1.64438,1.62422,1.63173,58774
2009-06-16,1.63173,1.65078,1.6209,1.64097,68698
2009-06-17,1.64097,1.64836,1.622,1.6397,67091
2009-06-18,1.6397,1.64704,1.61871,1.63294,63731
2009-06-19,1.63294,1.65619,1.63033,1.64961,50743
2009-06-22,1.64961,1.65161,1.632,1.63448,51863
2009-06-23,1.63448,1.64749,1.62085,1.64502,67973
2009-06-24,1.64502,1.66025,1.63679,1.64048,60607
2009-06-25,1.64048,1.64685,1.62322,1.63662,60859
2009-06-26,1.63662,1.6561,1.63643,1.65241,52813
2009-06-29,1.65241,1.65866,1.64275,1.65635,47427
