date,open,high,low,close,volume
2014-08-28,0.83729,0.84077,0.83631,0.83816,113724
2014-08-29,0.83816,0.83978,0.83476,0.83476,86651
2014-09-01,0.83481,0.8389,0.83398,0.83768,87161
2014-09-02,0.83768,0.83906,0.82915,0.83134,108645
2014-09-03,0.83134,0.83325,0.82873,0.83226,114775
2014-09-04,0.83226,0.83507,0.82968,0.8303,133378
2014-09-05,0.8303,0.83479,0.82697,0.83167,123542
2014-09-08,0.83009,0.83289,0.82612,0.82723,115875
2014-09-09,0.82723,0.82852,0.82234,0.82426,161826
2014-09-10,0.82426,0.82667,0.8208,0.82179,156001
2014-09-11,0.82179,0.82235,0.81612,0.81839,154919
2014-09-12,0.81839,0.8196,0.81336,0.81336,121677
2014-09-15,0.81424,0.81808,0.81232,0.81745,100799
2014-09-16,0.81745,0.823,0.81453,0.81969,145581
2014-09-17,0.81969,0.82037,0.80773,0.80872,168221
2014-09-18,0.80872,0.81568,0.80769,0.81485,154285
2014-09-19,0.81485,0.81783,0.81105,0.81157,151069
2014-09-22,0.81409,0.817,0.80984,0.81186,124323
2014-09-23,0.81186,0.81464,0.80412,0.80474,142951
2014-09-24,0.80474,0.80933,0.80443,0.80708,124153
2014-09-25,0.80708,0.80784,0.79124,0.79199,178705
2014-09-26,0.79199,0.79564,0.78591,0.78635,147041
2014-09-29,0.78615,0.78685,0.77075,0.77589,181543
2014-09-30,0.77589,0.78307,0.77385,0.78076,169113
2014-10-01,0.78076,0.78604,0.77599,0.77824,184530
2014-10-02,0.77824,0.79286,0.77661,0.79013,210509
2014-10-03,0.79013,0.79121,0.77376,0.77635,151250
2014-10-06,0.77635,0.78663,0.7714,0.78325,148616
2014-10-07,0.78325,0.78729,0.77823,0.78309,201478
2014-10-08,0.78309,0.79146,0.7783,0.79061,200734
2014-10-09,0.79061,0.7974,0.78448,0.7862,165879
2014-10-10,0.7862,0.78782,0.77999,0.78062,159217
2014-10-13,0.78224,0.78978,0.77951,0.78887,167081
2014-10-14,0.78887,0.7917,0.78205,0.78382,154418
2014-10-15,0.78382,0.79955,0.7806,0.79858,246291
2014-10-16,0.79858,0.79968,0.78858,0.79494,270574
2014-10-17,0.79494,0.79684,0.78764,0.79117,182735
2014-10-20,0.79255,0.79804,0.79149,0.79657,136039
2014-10-21,0.79657,0.80345,0.79449,0.79541,172317
2014-10-22,0.79541,0.79904,0.79173,0.79287,147137
2014-10-23,0.79287,0.79297,0.78092,0.78225,158857
2014-10-24,0.78225,0.78813,0.7793,0.78507,124881
2014-10-27,0.78464,0.79026,0.78437,0.78934,106521
2014-10-28,0.78934,0.79585,0.78834,0.7919,122202
2014-10-29,0.7919,0.79774,0.77683,0.78011,154462
2014-10-30,0.78011,0.78601,0.77654,0.78387,177284
2014-10-31,0.78387,0.788,0.77755,0.7783,188857
2014-11-03,0.77697,0.7793,0.76977,0.77177,158112
2014-11-04,0.77177,0.78129,0.77096,0.78092,173411
2014-11-05,0.78092,0.78416,0.76848,0.77281,201282
2014-11-06,0.77281,0.77588,0.7668,0.76892,213684
2014-11-07,0.76892,0.77679,0.76603,0.77517,222139
2014-11-10,0.77645,0.78233,0.774,0.77471,138345
2014-11-11,0.77471,0.78419,0.77128,0.78075,179716
2014-11-12,0.78075,0.79058,0.77975,0.78761,214662
2014-11-13,0.78761,0.79286,0.78407,0.78793,175842
2014-11-14,0.78793,0.79397,0.78234,0.7906,207024
2014-11-17,0.7948,0.79749,0.79004,0.79063,163736
2014-11-18,0.79063,0.7974,0.79063,0.79225,162072
2014-11-19,0.79225,0.79255,0.78378,0.78514,181675
2014-11-20,0.78514,0.78815,0.78068,0.78595,207808
2014-11-21,0.78595,0.79465,0.78469,0.78776,189879
2014-11-24,0.78765,0.7911,0.78461,0.7853,122801
2014-11-25,0.7853,0.78658,0.77661,0.78087,213555
2014-11-26,0.78087,0.78933,0.78018,0.78661,184718
2014-11-27,0.78661,0.79267,0.78573,0.78666,154945
2014-11-28,0.78666,0.78686,0.78262,0.78309,156788
2014-12-01,0.78109,0.79116,0.77765,0.78577,186563
2014-12-02,0.78577,0.78908,0.77841,0.78043,157715
2014-12-03,0.78043,0.78078,0.77367,0.77573,164915
2014-12-04,0.77573,0.78216,0.77294,0.77791,185650
2014-12-05,0.77791,0.77837,0.76997,0.77047,168933
2014-12-08,0.76989,0.7704,0.76234,0.76482,194714
2014-12-09,0.76482,0.77618,0.76085,0.7677,272203
2014-12-10,0.7677,0.78324,0.76614,0.78121,246671
2014-12-11,0.78121,0.78709,0.77778,0.78164,278825
2014-12-12,0.78164,0.78407,0.77573,0.77676,200793
2014-12-15,0.77753,0.77927,0.7727,0.77416,202649
2014-12-16,0.77416,0.78491,0.77205,0.77961,251511
2014-12-17,0.77961,0.78001,0.76854,0.76957,240169
2014-12-18,0.76957,0.77671,0.76811,0.77561,198887
2014-12-19,0.77561,0.77959,0.77286,0.77286,174713
2014-12-22,0.77475,0.77702,0.77145,0.77211,111645
